【地铁正能量】表扬~ ,2013-11-26 15:45:00 来自 360安全浏览器
【“新航站楼”专题关注：下车跟着标识走 就能到接驳站台】目前，1号线后瑞站导向标识改造工作已完成。除列车将循环播放温馨提醒外，在后瑞站的站台、站厅醒目位置，也已增加出口换乘导向标识。乘客在后瑞站下车后，只要跟着车站的标识就能找到后瑞站外的接驳站台，搭乘接驳巴士前往新航站楼哦~ ,2013-11-26 11:15:00 来自 微博 weibo.com
【“逃票整治”专题关注：上周查处逃票232例】上周，深圳地铁共查处逃票事件232例，其中，违规使用优惠票196例，使用伪造证件13例，尾随逃票2例。【评】为蝇头小利，在公共秩序前扯得下面子，放得下身子——正所谓伤不起的“中国式逃票“！  ,2013-11-26 11:06:00 来自 微博 weibo.com
【地铁新闻：美华裔老人被推下地铁站台 颅骨骨折生命垂危】 据美媒，72岁美华裔老人林守宽22日在位于哈莱姆的站台上等待A线列车时，被一名醉鬼流浪汉推下去，导致颅骨骨折、锁骨粉碎，目前仍未脱离生命危险。目前，嫌犯已被逮捕，但老人为何成为目标，没有任何明确的理由。  ,2013-11-26 10:43:00 来自 微博 weibo.com
【发现深圳：这些天桥，你走过几个？】 你在深圳多少年了？这些天桥，你都走过哪些？你会不会偶尔赞叹：深圳，真的挺美！[呵呵],2013-11-26 10:24:00 来自 微博 weibo.com
【地铁囧事：上海地铁两“女汉纸”为抢座位互殴 小孩吓哭】 日前，上海地铁2号线上，只是为了争抢一个座位，两名女子不顾年幼的孩子，以及一干上前劝架的男乘客，在车厢内大打出手，直到民警赶到车厢将其带离。【评】只为出口气，伤了孩子再伤自己，这个代价有点大。 ,2013-11-26 10:20:00 来自 微博 weibo.com
【地铁文明】穿的那么漂亮，不排队就大煞风景了！[挖鼻屎],2013-11-26 09:45:00 来自 微博 weibo.com
【地铁晚高峰：手机听歌要注意防盗 】在地铁内玩手机、听音乐，很多人认为音乐声音的传递能让自身感觉手机的存在不易被盗。但实际上，由于耳机线与手机相连，小偷可一眼判断出手机存放的地方，利于寻找时机后，准确地判别财物位置进行偷盗。所以搭地铁要听歌的话手机尽量要放在衣服内兜噢~~ ,2013-11-25 17:41:00 来自 专业版微博
【地铁小百科：7种地铁票你用过几种？】深圳地铁7种车票——单程票、儿童票、深圳通卡、学生卡、深圳市儿童乘车卡、计次卡和日票，小编已经介绍过3种啦~下面素第四篇【学生卡】~ ,2013-11-25 16:42:00 来自 专业版微博
【关注儿童乘梯安全：看见下类状况，请帮忙制止！】 乘坐扶梯时，如方式不当将很容易发生危险——日前，2名小学生在1号线固戍站乘坐扶梯时坐在了梯级上，一不留神就有被卷入梳齿板的危险。如果您见到有小孩在扶梯上玩耍，请及时制止！同时，也请家长和老师加强引导，一旦发生危险，追悔不及！,2013-11-25 16:32:00 来自 专业版微博
【地铁正能量：文明坐地铁，捡个妹纸回家~】网友 @我是生化人爆料 ：22日上午，上海地铁七号线某车厢满地咖啡，一小伙子上车见状，用自带的报纸把地上污物清理干净。另据 @KDS宽带社  ：身旁的姑娘主动递给小伙纸巾，然后他们开始了交谈，然后互留手机和微信，然后小伙带着姑娘和报纸一起下了车…… ,2013-11-25 15:09:00 来自 专业版微博
【周末去哪儿：艺展中心周末市场开摊啦！】如果你是一位手工创作爱好者、原创设计者，或是资深淘宝爱好者，不过错过本周 @艺展中心专业市场  “376楼周末原创艺术市集”，11月30日—12月1日连续2天（10:00-19:00），在艺展中心一、三期连接走廊进行。 ,2013-11-25 14:56:00 来自 专业版微博
【投币10元，掉下5个橙子榨成汁】一种自助榨汁机系统出现在南京地铁站的出口处。乘客只要放入一张10元纸币，便能看到有橙子滚下，然后被机器切开榨汁，再流进杯子中。据说，这样一杯果汁由五到六个橙子榨出，不加水也不加糖，没有任何防腐剂。小编表示，有点高大上的感觉啊~ （转）,2013-11-25 14:39:00 来自 专业版微博
【地铁文明：请勿饮食】在地铁车厢里吃东西，会有异味；一旦被挤撞，食物（尤其是液态牛奶、豆浆等），容易沾染到其他乘客身上，给别人带来困扰；被遗弃在车厢和垃圾桶里的食物，容易招来老鼠和小强；老鼠横行，破坏电缆，会给地铁运行带来安全隐患。文明乘车，请勿饮食！,2013-11-25 14:36:00 来自 360安全浏览器
【“T3”专题关注：8名地铁义工服务机场新航站楼引导服务】11月28日~12月4日，深圳地铁将在1号线机场东站与后瑞站安排8名义工，每天分两班为旅客提供服务指引，帮助旅客方便快捷出入车站，顺利接驳公交抵达新航站楼乘机。[呵呵],2013-11-25 11:45:00 来自 专业版微博
【温馨提示：28日06时起新航站区正式启用 坐地铁去机场请在后瑞站转车】深圳地铁提醒您：深圳机场于2013年11月27日（周三）22时起，AB号航站楼和国际候机楼停止使用；11月28日起（周四）06时起，新航站区正式启用。请搭乘地铁前往机场的旅客在后瑞站转乘M416，并提前做好出行安排。,2013-11-25 11:39:00 来自 专业版微博
【今日天气：今晨最低气温约15-16度！】北风起，气温降，今天最低气温只有15-16度！ 白天转晴，最高气温22℃。27日下午新一股冷空气开始影响，28-29日我市气温再度下降，最低气温降至12度左右。新的一周冷空气影响频繁，气温下降明显。要照顾好家里的老人和小盆友哦！ ,2013-11-25 08:21:00 来自 iPhone客户端
【今日天气：适宜开展户外活动】今天我市多云；气温20-26℃；东风2-3级；相对湿度50%-80%。天气舒适，适宜开展户外活动。不用加班的小伙伴们，出来活动活动吧~~ ,2013-11-23 09:13:00 来自 iPhone客户端
【地铁文明：排队的小伙伴儿真棒！ 】周六早晨8：30，1号线老街站排队的小伙伴儿真棒！[强]  ,2013-11-23 09:07:00 来自 iPhone客户端
【地铁看世界：全球首家火车星巴克】11月21日，瑞士铁路公司与星巴克将开通全球首家列车星巴克咖啡馆。列车为双层，每天两班，路线：日内瓦机场—圣加仑—日内瓦机场，途径多个瑞士城市，全程约4小时。这样的火车你喜欢吗？,2013-11-22 15:17:00 来自 专业版微博
【周末去哪儿：东湖公园有菊花和地铁脉冲乐队摇滚表演】11月23日，深圳市第三十届菊花文化节将在东湖公园开幕。当晚，地铁运营分公司脉冲乐队受公园管理中心邀请，将于19：30分在公园文化广场演出，为市民自弹自唱，献上一台青春怒放的摇滚表演。欢迎大家前往观看~~ ,2013-11-22 15:13:00 来自 专业版微博
小编表示，如果中国大爷大妈可以飘洋过海去London……[挖鼻屎],2013-11-22 14:33:00 来自 360安全浏览器
【地铁文明：若是你，愿意吗？】不久前，美国地铁上一小伙靠在一个犹太人肩膀上睡着了，犹太人纹丝不动让他睡。机构想看看多少人也会这样做，于是做了测试：男子假装睡靠在陌生人肩上，令人欣喜地是大多数人默默送上了肩膀！如被靠的是你，你愿意做这般古道热肠吗？[呵呵],2013-11-22 14:26:00 来自 专业版微博
【地铁小百科：7种地铁票你用过几种？】话说，深圳地铁目前共有7种车票，包括单程票、儿童票、深圳通卡、学生卡、深圳市儿童乘车卡、计次卡和日票。今天介绍第三篇【深圳通卡】~,2013-11-22 12:41:00 来自 专业版微博
【今日天气：有分散阵雨】阴天，有分散阵雨；气温18-23℃，相对湿度80%-70%；吹微弱至和缓的偏东风。,2013-11-22 08:33:00 来自 iPhone客户端
【今日天气：上班时段天气舒适 】阴天转多云；气温18-23℃；东风2级；相对湿度55%-80%。早晨上班时段天气舒适，适宜各种外出活动。 ,2013-11-21 07:10:00 来自 iPhone客户端
后瑞站这是要逆袭的节奏吗？ ,2013-11-20 16:19:00 来自 360安全浏览器
【异域地铁：在曼谷坐地铁要给僧人让座哦！】泰国曼谷地铁的“爱心座椅”标识与我们的有什么不同呢？泰国是佛教国家，所以，在曼谷坐地铁除了要给老幼病残孕等人群让座外，还要给僧人让座的哦！【评】文明出行，从我做起，把座位留给更需要的人吧！ ,2013-11-20 16:00:00 来自 专业版微博
【地铁安全：深圳地铁强吻女生嫌疑人被公诉】据深圳市罗湖区人民检察院：内地某高校大学生王某博乘坐地铁时，在地铁站强行抱住一少女强吻，下车后尾随另一被害人将其强行抱住，后主动投案。近日，该院以涉嫌强制猥亵妇女罪对王某博提起公诉。【评】路遇色狼请呼救，大家齐帮忙，岂容“狼”猖狂？！ ,2013-11-20 15:49:00 来自 专业版微博
【地铁安全：地铁内禁止吸烟 】深圳地铁所辖范围全部禁止吸烟，包括列车车厢内、地下车站以及地面和高架车站。为了您和大家的安全，请不要在地铁内吸烟。同时，也希望大家能共同维护良好的乘车环境，看到有其他乘客吸烟可积极制止，或记下线路、车厢号，联系工作人员和地铁公安。,2013-11-20 14:40:00 来自 360安全浏览器
【地铁正能量】表扬！【提示：包包放在哪里最合适？】不少乘客为了方便，喜欢把包包放在自己身旁，这样不仅容易遗漏，更为不法分子创造了盗抢机会。为了自己的财物安全，请把包包抱在怀里 ,2013-11-20 11:41:00 来自 360安全浏览器
【T3专题关注：28日起坐1号线去机场 在后瑞站C、D口接驳M416】目前，地铁后瑞站出口处与公交连廊已搭起雨棚，地铁公交实现无缝对接。28日起，坐地铁去机场可在后瑞站C、D出口换乘M416。其中，C出入口设有垂直电梯，建议携带大件行李的乘客选择由C口接驳公交。[呵呵],2013-11-20 11:07:00 来自 政府版微博
【地铁安全：乘坐扶梯要抓好扶稳避免摔倒 左行右立勿在扶梯口停留】小编提醒大家，搭乘电扶梯时，一定抓好扶稳不做“低头族”，避免自己摔伤；左行右立勿在扶梯出入口停留，确保人流快速畅通，避免造成多人客伤事件。 ,2013-11-20 10:55:00 来自 360安全浏览器
【“逃票整治”专题关注：昨日查处136例逃票乘客】昨日下午，深圳地铁联合运管办、市公安局公交分局，在9个地铁站开展联合逃票查处行动，查处逃票事件136例，其中违规使用优惠票110例，使用伪造证件8例，尾随逃票18例。 【评】今天视逃票为“过家家”，明天离“习惯性违法”还远么？ ,2013-11-20 10:36:00 来自 专业版微博
【地铁趣闻：德国队伦敦坐地铁签“到此一游”】昨日，德国队乘坐伦敦地铁前往温布利球场训练后，推特上流传一张据说是德国人在地铁“到此一游”的留言：“小心了！今天有一群默特萨克和魏登费勒们下去坐地铁了。别提鹰眼！”让英格兰人气歪鼻子，因为南非世界杯中兰帕德的门线好球曾因裁判误判被剥夺。,2013-11-20 10:11:00 来自 专业版微博
【今日天气：早晨清凉 注意保暖】我市阴天，有零星小雨；气温17-23℃；偏东风2-3级；相对湿度50%-85%；全市大部分地区能见度在6-10公里；早晨天气清凉，外出注意添衣保暖；空气持续干燥，注意及时补充水分。[呵呵],2013-11-20 07:09:00 来自 iPhone客户端
【地铁晚高峰：一进一出 才是一次完整记录 】使用深圳通搭乘地铁，一进一出才是一次完整的记录，若缺少进站或出站记录，将无法正常验票进出站。【小编提醒】请等前面乘客通过闸机通道且闸门关闭后才验票。若无法完成正常验票，可持卡至车站客服中心查验更新票卡数据。,2013-11-19 17:37:00 来自 iPhone客户端
【地铁小喇叭：关注儿童乘梯安全 】上周，几位小学生在搭乘地铁回家时，在电扶梯上打闹玩耍（请戳图）：不仅倚靠扶手，更背对出口搭乘扶梯，看得小编直冒冷汗！在此，请家长和老师转告小盆友（提醒家中老人），不要在扶梯上互相推拉、嬉戏打闹，不要身体倚靠或探头张望。大家帮忙转发一下！ ,2013-11-19 16:00:00 来自 专业版微博
【“逃票整治”专题关注：148人使用伪造证件被治安拘留】截至今年10月，深圳地铁1、2、5号线共查处逃票行为4531例。其中，违规使用优惠票卡（学生卡、残疾人卡）3257例；使用伪造证件884例（148人因使用伪造士兵证、军官证、残疾军人证被治安拘留）；尾随及跳闸390例。【评】拣了便宜丢了诚信。 ,2013-11-19 14:15:00 来自 专业版微博
【安检专题关注：7天试点收缴违禁品307件】11月10日至16日，深圳北站、老街站、华强北站、白石洲站4个地铁站开展常态化安检试点工作，共收缴违禁品达307件，782人次被劝改乘其他交通工具。对于今后是否在地铁常态化安检，市有关部门将参考试点期间搜集到的市民意见，再作下一步安排。[呵呵],2013-11-19 10:55:00 来自 专业版微博
【地铁新闻：波兰首都地铁失火 8人送医】据媒体报道，波兰首都华沙的一列地铁列车失火，大约200名乘客紧急疏散，有8人送医。华沙地铁只有一条线路，失火列车在进站时，车底冒烟并窜出火苗。据悉，华沙地铁上个月才欢天喜地的通车 。铁路当局表示，在查明事故原因以前，5列火车将全部暂停行驶。,2013-11-19 09:44:00 来自 专业版微博
【地铁新闻：地铁免费WiFi进入“最后一公里” 蛇口线将最先尝鲜】据深圳光启研究院院长刘若鹏：目前，地铁W iFi主要线路铺设施工均已完成，免费向乘客提供WiFi服务已经进入到“最后一公里”的节奏，其中，蛇口线将最先开始试运营。同时，由于使用了超材料，WiFi将不会对地铁运行信号有干扰。,2013-11-19 09:18:00 来自 专业版微博
【今日天气：空气持续干燥 注意补充水分】多云间晴天，空气干燥；气温18-24℃；东北风2-3级；相对湿度30%-55%。空气持续干燥，火险预警信号生效中，请注意用火安全，并及时补充水分。via 深圳天气,2013-11-19 07:08:00 来自 iPhone客户端
【地铁看世界：家里有此萌物 下班应该会更迫切 】一天下午，妈妈Jessica哄宝宝Beau睡午觉时，7周大的小狗Theo跳上来一起睡着了。从此以后，Theo每天都要和Beau一起睡上两个钟头。Jessica 忍不住拍下这些照片并在网上发布，他们也因此成为新晋网络红人。小编表示，你们要不要这么萌啊！！ ,2013-11-18 17:27:00 来自 专业版微博
【地铁晚高峰：周一】晚高峰即将来临，目前地铁1、2、5号线运行正常，深圳地铁运营提示乘客有序进出站，并注意乘降安全；排队候车，先下后上，上车往里走，不要在车门处停留哦！[呵呵],2013-11-18 17:18:00 来自 专业版微博
【地铁小百科：7种地铁票你用过几种？】话说，深圳地铁目前共有7种车票，包括单程票、儿童票、深圳通卡、学生卡、深圳市儿童乘车卡、计次卡和日票。继上周介绍过单程票后，今天素第二篇【儿童票】，粑粑麻麻们看过来啦~ ,2013-11-18 14:31:00 来自 专业版微博
你平时都跟谁混呢？屌丝，还是高帅富？ ,2013-11-18 10:57:00 来自 360安全浏览器
【地铁文明：关爱孕妇 起身让座】“地铁上站着位腹部突出的女乘客，她是怀孕了还是长的丰腴？让不让座啊？”地铁上你是不是为这事纠结过？告诉你几个办法：1.穿防辐射服肯定是孕妇；2.腹部微突，平底鞋、不化妆的也八九不离十；3.实在判断不出，就让出座位，并说我要下车了。（如图就不用让啦） ,2013-11-18 10:47:00 来自 专业版微博
【高交会专题关注：坐地铁去高交会最方便】看高交会坐地铁去方便又简单，坐地铁1号线，4号线从会展中心D出口，再走一小段中心五路，过斑马线就到可以达目的地吃航天冰激淋啦，很方便吧~ ,2013-11-18 09:52:00 来自 政府版微博
【文明地铁】让座是关爱，也是美德，期望早日流到更多人的血液里…… ,2013-11-18 09:46:00 来自 360安全浏览器
【T3专题关注：28日起坐1号线去机场可后瑞站转乘M416】 M416线在后瑞站C出口附近停靠，直达新航站楼（中途不停站），其运营时间、发车间隔与地铁无缝衔接。其中，后瑞站往新航站楼服务时间为6:30—23:30，新航站楼往后瑞站服务时间为6:30—22:40，发车间隔5分钟，行程约10分钟，每人次收费2元。,2013-11-18 09:27:00 来自 360安全浏览器
【温馨提示】家长们注意了，路过此处时记得照顾好小宝贝们哦~感谢 @城南旧人的提醒    @新闻不发炎 :【请倾听市民心声】 @深圳地铁运营 ,2013-11-18 09:19:00 来自 360安全浏览器
【今日天气：气候干燥 多多喝水】今天多云间晴，空气干燥；气温17-24℃；东北风2-3级；相对湿度30%-50%。空气质量优，能见度较好，普遍在10公里以上；空气干燥，童鞋们记得及时给身体补充水分~ ,2013-11-18 09:14:00 来自 专业版微博
【今日天气：周末假期天气晴好舒适】 16-18日深圳市天气晴好舒适，早晚稍凉；19日云量增多，天气再转阴沉，气温回落、昼夜温差减小。16日深圳市晴间多云，气温18-26℃。[呵呵],2013-11-16 08:33:00 来自 iPhone客户端
【地铁晚高峰：周末啦！】一周又过去了，欢乐的周末终于到来~许多同学今天下班后会和朋友聚会放松一下，临近商业休闲区域的站点将出现集中客流，请大家进出站和上下楼梯的安全，因为只有安全了才能更欢乐！【下班天气】17-20时，晴间多云；气温21-23℃.小编祝大家周末愉快~ ,2013-11-15 17:21:00 来自 专业版微博
【周末去哪儿：这个季节深圳公园可赏什么花？】11月花讯：羊蹄甲（赏花地点：园博园、深圳湾、大沙河等公园）；木芙蓉（赏花地点：莲花山、荔枝、笔架山等）；非洲凌霄（赏花地点：儿童乐园、东湖公园等）；美丽异木棉（赏花地点：深圳湾、大沙河等公园）,2013-11-15 16:02:00 来自 专业版微博
【地铁小喇叭：江南小镇实景入画地铁站 】白墙灰瓦、石桥流水、江南城韵……日前，深圳地铁利用实景入画的装饰形式，将一幅江南水乡图景引入车站，为乘客开辟了新视野。有没有童鞋知道这是在哪个车站？[挖鼻屎],2013-11-15 15:46:00 来自 专业版微博
【地铁微反馈：深圳通客服网点一览】最近，粉多童鞋咨询深圳通客服网点的具体信息，小编经过搜集整理，现在放图满足大家啦~有需要的点击保存图片，暂无需要的可帮忙转发~ ,2013-11-15 14:34:00 来自 专业版微博
【地铁看世界：8岁男孩和土拨鼠的友谊  】居住在高山上的土拨鼠个性非常害羞，看到陌生人经常会躲起来。但8岁奥地利男孩威路士却和它们建立了深厚友情，并已经维持了4年。每年，威路士都会到阿尔卑斯山上探望它们2周，威路士的父亲充当摄影师，记录儿子和土拨鼠相处的点滴。（转）,2013-11-15 14:17:00 来自 专业版微博
【地铁小百科：7种地铁票你用过几种？ 】话说，深圳地铁目前共有7种车票，包括单程票、儿童票、深圳通卡、学生卡、深圳市儿童乘车卡、计次卡和日票。小编遗憾的表示，只用过其中4种 。从今天开始，小编将分篇为大家普及各类票卡知识、使用要求和方法。今天素第一篇【单程票】！ ,2013-11-15 12:01:00 来自 专业版微博
【地铁安全】小偷就在身边，童鞋们小心防范啊！ ,2013-11-15 10:05:00 来自 360安全浏览器
【周末去哪儿：深圳最佳观鸟季开始 红树林迎大批珍稀鸟类 】进入11月，也进入了一年当中深圳观鸟的最佳时间。在红树林这一片深圳最静谧的地方，也成了观鸟的最佳地点。这个冬季，带上你的望远镜和相机去红树林观鸟吧！,2013-11-15 09:56:00 来自 专业版微博
【T3专题关注：步行到最远登机口需25分钟 】已有网友表示因为没找到登机口而错过航班……对此，去过T3的小编弱弱补一句：新航站楼真的粉大粉大，方向感不是很好的小伙伴一定预留好充足的时间呐~另：如果选择坐地铁搭灰机，记得还要加上30~40分钟左右公交接驳时间哦！,2013-11-15 09:44:00 来自 360安全浏览器
【地铁小喇叭：明年深圳通新卡不设有效期啦~ 】据深圳通公司，今年12月31日前到期的深圳通卡约2万张，到期卡持卡市民可到7个客服网点免费办理延期。明年起，新发行深圳通将不再设有效期。小伙伴们互相转告啦~ ,2013-11-15 09:26:00 来自 360安全浏览器
【周末去哪儿：搭地铁看杜鹃花啦~ 】稀饭亲近大自然的童鞋，乘坐地铁4号线在少年宫站和莲花北站下车即可到达~  ,2013-11-15 09:24:00 来自 政府版微博
【地铁小喇叭 】凡持第15届高交会有效证件及公交地铁乘车券的乘客，可免费乘坐31条公交线路以及地铁1-5号线到离会展中心。详情请戳大图！,2013-11-15 09:20:00 来自 政府版微博
【评】带小孩的家长，一定要照看好自己的孩子，列车开关门时，切勿冲门；上车后，请务必确保孩子双手远离车门、屏蔽门，以免被夹或卡入缝隙。良好的出行习惯需要时间培养，但家长的引导更加重要！[呵呵],2013-11-15 09:15:00 来自 360安全浏览器
【今日天气】多云间晴天；气温17-25℃；东北风2-3级；相对湿度60%-80%。温馨提示：立冬以后，大自然处于阴盛阳衰的状态，人体的阳气也随着自然界的变化慢慢变弱。所以，如果晨练时不注意保暖，很容易就伤风受寒。所以要追着太阳要阳气，晨练的时间要在太阳升起以后，运动时还要面朝太阳哦~ ,2013-11-15 08:58:00 来自 专业版微博
【T3专题关注：后瑞站接驳巴士M416与地铁运营时间无缝衔接 】深圳机场T3航站楼于28日启用后，地铁机场东站将不能直接到达新候机楼。为完善地铁公交接驳，在地铁11号线建成前，新增1条后瑞站直达新航站楼的M416线，在后瑞站C出口附近停靠，运营时间、发车间隔将与地铁运营时间无缝衔接。,2013-11-14 17:01:00 来自 政府版微博
【地铁囧事：北京地铁一女子拒绝安检 推搡警察被批捕[挖鼻屎]】日前，北京地铁一女子称有急事试图强行免检进站，不仅推搡民警，将执法记录仪打掉在地，更拳打脚踢并用嘴咬民警。近日，林某因涉嫌妨害公务罪已被批准逮捕。【评】配合安检，比打警察还难？ ,2013-11-14 11:28:00 来自 专业版微博
【地铁文明：请勿饮食 】在地铁车厢里吃东西，会有异味；一旦被挤撞，食物（尤其是液态牛奶、豆浆等），容易沾染到其他乘客身上，给别人带来困扰；被遗弃在车厢和垃圾桶里的食物，容易招来老鼠和小强；老鼠横行，破坏电缆，会给地铁运行带来安全隐患。文明乘车，请勿饮食！ ,2013-11-14 10:20:00 来自 专业版微博
【地铁文明：为了您和他人的安全，请勿破坏地铁标识]】 为了确保每一位乘客的出行安全，我们利用各种导向标识力求引导大家正确搭乘地铁。但有网友反映，个别车站的标识遭到了人为破坏。小编在此提示大家：地铁的各项标识是为了引导和方便乘客出行，请勿随意撕毁破坏。 ,2013-11-14 10:12:00 来自 360安全浏览器
【失物招领：谁在机场东站丢了棕色钱夹？ 】工作人员在机场东站拾获一个棕色钱夹，内有银行卡若干，人民币若干元，港币若干元，泰铢若干……由于工作人员无法联系上失主，小编在此广播：“钱夹主银，钱和卡都在，真是幸运。我们在等您，请速到1号线世界之窗站领，联系电话88961752！” ,2013-11-14 09:52:00 来自 专业版微博
【今日天气：早晨天气清凉 注意添衣保暖】早晨6-9时，阴天，气温17-19℃，能见度在8-20公里，吹和缓的东北风。本周后期到下周前期，无明显冷空气影响，天气晴好；下周二起云量逐渐增多，湿度加大，渐转阵雨天气，气温下降。,2013-11-14 08:24:00 来自 iPhone客户端
 抱歉各位，小编太激动了……   ,2013-11-13 22:52:00 来自 iPhone客户端
【地铁正能量】表扬！ ,2013-11-13 22:47:00 来自 iPhone客户端
【天气提示】市气象台预测，明日起，随着&quot;海燕&quot;远离和冷空气的减弱，深圳渐转多云天气，可见阳光，气温开始回升。小编表示，这是又要回到秋天模式的节奏吗？ ,2013-11-13 18:32:00 来自 iPhone客户端
先赞下蜀黍的图画的真好吖！ 不过小编要再加一条，坐地铁时MM们也应特别注意，列车关门时要收拢围巾，不要被车门夹住哦！,2013-11-13 18:23:00 来自 iPhone客户端
【地铁安全：小盆友注意远离车门 】上周六，上海地铁2号线一儿童手指在列车关门时不慎被夹，后经车站处置脱困，手指表面略有挫伤。【小编提醒】带小孩的家长，一定要照看好自己的孩子，列车开关门时，务必确保孩子双手远离车门、屏蔽门，以免被夹，或卡入缝隙。,2013-11-13 15:52:00 来自 iPhone客户端
【异域地铁】开通于1896年的布达佩斯地铁如今已经平稳地运行了一百多年。以今天的眼光来看，该地铁线路不长，通道也极其狭窄，车厢老旧，但它一直陪伴着这个城市直到现在。它的地铁线路除了贵为世界遗产的黄线外，还有红线和蓝线，皆用极其简单的指示图引导人们乘坐。,2013-11-13 15:42:00 来自 iPhone客户端
【地铁正能量：老人突发中风 乘客工作人员齐相助】日前，一位老人昏倒在环中线列车上。同车乘客立即拨打120急救电话并伸出援手。后经布吉站工作人员急救，老人开始恢复意识，并由120带至就近医院救治。据悉，早上老人已查出脑出血，不料回家途中发生了意外。在此特别感谢伸出援手的热心乘客！ ,2013-11-13 14:23:00 来自 专业版微博
【吃货看过来】在香港和上海都拥有超人气的南小馆——据说风沙小黄鱼又香又嫩，芒果冻真的有果肉，点心都长得粉可爱！有小伙伴一起吗？走起啦~ ,2013-11-13 12:56:00 来自 360安全浏览器
【地铁看世界】据说是离天国最近的咖啡厅——北海道云海Terrace ,2013-11-13 11:42:00 来自 专业版微博
【安全文明出行】经常看见有乘客在出站闸机前捉急，刷卡了闸机不开？刷闸机是有诀窍的哦。为了保证深圳通卡顺利刷到，保证各位正常乘坐地铁，请在出闸前确认刷卡状态，请戳图（深圳通卡正常刷到时，闸机的显示屏有明确的提示，请确认后通行。）,2013-11-13 11:36:00 来自 微博 weibo.com
【T3专题关注：28日起坐地铁去机场需接驳巴士】深圳机场新航站楼开通后，坐地铁怎么换乘？这是市民最迫切想要了解的问题。地铁接驳巴士分设于1号线后瑞站和机场东站，其中，后瑞站接驳M416，收费2元，行程约10分钟；机场东站接驳M417，收费2元，行程约30分钟。[呵呵],2013-11-13 10:05:00 来自 360安全浏览器
【地铁帮帮忙】来看看，介个汪星人素谁家滴？[挖鼻屎]// @李朦Lem0n : 我和两个靓仔靓女在蛇口沃尔玛公交站发现了这只走丢的狗狗，看它的样子好焦急的，目前狗狗让博主带回家暂时领养了，明天会找个宠物店帮忙照顾。希望各主页君能帮忙转发一下，让狗狗主人或者狗狗主人的朋友看到微博，把狗狗带回家,2013-11-13 09:52:00 来自 360安全浏览器
【地铁囧事：为抢座位 北京地铁一男子被打鼻骨骨折 】昨天中午，两名小伙子在北京地铁宋家庄站内发生口角，一小伙被打得满脸是血，经医院检查为鼻骨骨折。经警察调解，打人者需向对方道歉并赔偿。【评】&quot;言语忍 忿自泯&quot; ：与他人发生摩擦，应主动道歉取得谅解，得理饶人并互相谦让，方能化解矛盾。,2013-11-13 09:38:00 来自 专业版微博
【今日天气】阴天间多云，有分散小雨；气温19-23℃；东北风3级，阵风4-5级；相对湿度75%-90%。早晨温度略低，童鞋们注意保暖喔！ ,2013-11-13 07:50:00 来自 iPhone客户端
【吃货看过来：华强北美食节（居然还有爆肚耶~） 】听说华强北街头正搞美食节！前几天开始滴，为期十天。全国各地美食，40多家摊位：烧烤、狗不理、爆肚、蚝仔饼、还有超赞的榴莲酥！华强北赛格门口！有兴趣的吃货可以组队边逛边吃~ 坐1号线在华强路站下，速度到达！小编表示好饿吖……,2013-11-12 17:51:00 来自 专业版微博
【地铁晚高峰：接下来，是见证收货的时刻了！】11.11已经过去，接下来，就是见证收货的时刻了！有你的吗？！ 【提示】捉急收货的童鞋们，坐地铁肥家还是要记得注意安全， 乘坐扶梯时勿在梯口停留，以免引起踩踏；上下车时留意脚下，以免卡脚落物！ ,2013-11-12 17:28:00 来自 专业版微博
【T3专题关注：28日起坐地铁去机场需预留40分钟公交接驳时间 】本月28日凌晨6时起，坐地铁去深圳机场新航站搭灰机，因无法直达建议乘客至少预留40分钟公交接驳时间。其中，后瑞站接驳M416，发车间隔5分钟收费2元，全程约10分钟；机场东站接驳T3专线，发车间隔约为3~5分钟一班，全程约半小时。,2013-11-12 17:10:00 来自 政府版微博
【发现深圳：大鹏也可潜水看珊瑚】潜水看珊瑚是不是都要往海外走？其实，深圳也有珊瑚群，而且，珊瑚的保育工作已成为大鹏半岛的重点。据说十年前的大鹏半岛海域，随处都有珊瑚，如今，大鹏还有四处比较集中的珊瑚群，而这些地方也是深圳市民非常喜爱的旅游地。,2013-11-12 14:26:00 来自 专业版微博
【异域地铁：法国人怎样看待地铁文明？ 】法国地铁广告中，不文明行为的人对应了一种动物，形象拟动物化！（小声说一句：有不文明行为的人都是......） 大家都管好自己，长期坚持就会有好习惯啦！ ,2013-11-12 12:51:00 来自 专业版微博
【地铁帮帮忙：寻人，求扩散！ 】快点回家吧，家人都在等着你！,2013-11-12 11:36:00 来自 360安全浏览器
【地铁文明：如果这是你的家人和孩子，会觉得心疼吗？】8点的地铁，11个站的旅程——对大多数人来说没什么，但对这样的父子……不说了，小编表示很难过。 ,2013-11-12 11:20:00 来自 360安全浏览器
【地铁看世界：瑞士冰川快车 太美好有木有 】瑞士冰川快车被称为世界上最慢的快车——8小时才走完290公里的全程。期间，跨越291座桥梁，穿过91座隧道，翻过海拔2033米的欧伯拉普山道。在这样不拥挤、又优雅、又能吃美食的火车里旅行，太美好了有木有！！ ,2013-11-12 11:02:00 来自 专业版微博
